,transaction_id,customer_Id,tran_date,prod_sub_cat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type,prod_cat,prod_subcat,DOB,Gender,city_code,Age_cmde,Age_cat,age_generation
9025,48674936597,272699,2012-06-12,10,3,5,287,150.675,1585.675,TeleShop,Electronics,Audio and video,1977-11-09,M,4.0,34,26-40,Gen. Y - [1980-1994]
9027,20942215090,268392,2012-06-12,2,6,4,815,342.3,3602.3,Flagship store,Home and kitchen,Furnishing,1987-09-13,M,1.0,24,10-25,Gen. Z - [1995-2010]
9028,34114917134,268837,2012-06-12,3,2,2,480,100.8,1060.8,e-Shop,Footwear,Women,1985-06-01,M,3.0,27,26-40,Gen. Y - [1980-1994]
9029,10102016403,274687,2012-06-12,4,3,2,572,120.12,1264.12,TeleShop,Electronics,Mobiles,1977-12-22,F,1.0,34,26-40,Gen. Y - [1980-1994]
9030,18099061377,274952,2012-06-12,2,6,5,960,504.0,5304.0,e-Shop,Home and kitchen,Furnishing,1981-10-12,F,2.0,30,26-40,Gen. Y - [1980-1994]
9031,39916083860,268039,2012-06-12,6,5,3,278,87.57,921.57,e-Shop,Books,DIY,1989-01-05,F,2.0,23,10-25,Gen. Z - [1995-2010]
9032,16655821153,270562,2012-06-12,10,5,4,1300,546.0,5746.0,MBR,Books,Non-Fiction,1984-08-06,M,6.0,27,26-40,Gen. Y - [1980-1994]
9033,28612670846,271092,2012-06-12,10,3,1,985,103.425,1088.425,MBR,Electronics,Audio and video,1987-06-26,F,7.0,24,10-25,Gen. Z - [1995-2010]
9034,72870923847,268046,2012-06-12,4,2,2,1447,303.87,3197.87,e-Shop,Footwear,Kids,1985-05-28,M,10.0,27,26-40,Gen. Y - [1980-1994]
9035,99392215682,270860,2012-06-12,4,2,4,429,180.18,1896.18,Flagship store,Footwear,Kids,1973-11-26,M,3.0,38,26-40,Gen. Y - [1980-1994]
9036,67309357383,275019,2012-06-12,3,5,5,1166,612.15,6442.15,Flagship store,Books,Comics,1977-10-14,F,5.0,34,26-40,Gen. Y - [1980-1994]
9037,38827805815,270425,2012-05-12,3,5,3,1164,366.66,3858.66,TeleShop,Books,Comics,1974-09-21,M,9.0,37,26-40,Gen. Y - [1980-1994]
9038,55416820329,273353,2012-05-12,4,1,5,115,60.375,635.375,e-Shop,Clothing,Mens,1970-07-10,F,4.0,41,41-60,Gen. X - [1960-1979]
9039,15192211847,274049,2012-05-12,1,2,1,1088,114.24,1202.24,TeleShop,Footwear,Mens,1992-05-06,F,4.0,20,10-25,Gen. Z - [1995-2010]
9040,11525777896,270473,2012-05-12,4,4,5,1420,745.5,7845.5,MBR,Bags,Women,1992-06-04,M,4.0,19,10-25,Gen. Z - [1995-2010]
9042,14145864488,273240,2012-05-12,7,5,4,592,248.64,2616.64,e-Shop,Books,Fiction,1984-08-16,M,6.0,27,26-40,Gen. Y - [1980-1994]
9043,10652189631,267240,2012-05-12,1,2,1,1269,133.245,1402.245,TeleShop,Footwear,Mens,1971-03-29,M,6.0,41,41-60,Gen. X - [1960-1979]
9044,47319851952,269881,2012-05-12,2,6,5,1115,585.375,6160.375,MBR,Home and kitchen,Furnishing,1982-11-25,M,10.0,29,26-40,Gen. Y - [1980-1994]
9046,42762570002,269947,2012-05-12,10,6,5,482,253.05,2663.05,TeleShop,Home and kitchen,Kitchen,1985-05-24,F,9.0,26,26-40,Gen. Y - [1980-1994]
9048,96344334679,274789,2012-05-12,12,6,3,1493,470.295,4949.295,e-Shop,Home and kitchen,Tools,1981-01-09,M,3.0,31,26-40,Gen. Y - [1980-1994]
9049,71485838232,266806,2012-05-12,4,4,5,588,308.7,3248.7,Flagship store,Bags,Women,1991-08-12,F,10.0,20,10-25,Gen. Z - [1995-2010]
9050,67877237656,274770,2012-05-12,5,3,3,480,151.2,1591.2,Flagship store,Electronics,Computers,1970-06-17,F,2.0,41,41-60,Gen. X - [1960-1979]
9051,95759534619,268643,2012-05-12,5,3,2,584,122.64,1290.64,MBR,Electronics,Computers,1991-09-12,F,2.0,20,10-25,Gen. Z - [1995-2010]
9052,64714373384,267488,2012-05-12,4,1,3,1208,380.52,4004.52,e-Shop,Clothing,Mens,1987-03-15,F,9.0,25,10-25,Gen. Z - [1995-2010]
9053,96247253460,271794,2012-05-12,12,6,3,1290,406.35,4276.35,MBR,Home and kitchen,Tools,1991-01-16,F,5.0,21,10-25,Gen. Z - [1995-2010]
9054,8422252533,268046,2012-04-12,4,2,4,991,416.22,4380.22,e-Shop,Footwear,Kids,1985-05-28,M,10.0,26,26-40,Gen. Y - [1980-1994]
9055,36310127403,266784,2012-04-12,4,3,2,200,42.0,442.0,Flagship store,Electronics,Mobiles,1991-12-13,F,10.0,20,10-25,Gen. Z - [1995-2010]
9057,6291931794,269332,2012-04-12,3,2,5,225,118.125,1243.125,e-Shop,Footwear,Women,1979-01-23,M,5.0,33,26-40,Gen. Y - [1980-1994]
9058,45670412707,269532,2012-04-12,4,2,4,929,390.18,4106.18,TeleShop,Footwear,Kids,1976-09-10,F,9.0,35,26-40,Gen. Y - [1980-1994]
9059,6281231949,271538,2012-04-12,11,5,4,1190,499.8,5259.8,e-Shop,Books,Children,1972-10-07,F,5.0,39,26-40,Gen. Y - [1980-1994]
9060,17417884159,269795,2012-04-12,10,6,5,1119,587.475,6182.475,Flagship store,Home and kitchen,Kitchen,1985-02-12,M,6.0,27,26-40,Gen. Y - [1980-1994]
9061,15427360387,273757,2012-04-12,6,5,3,543,171.045,1800.045,MBR,Books,DIY,1973-12-24,M,5.0,38,26-40,Gen. Y - [1980-1994]
9062,40200514095,272648,2012-04-12,10,6,5,457,239.925,2524.925,MBR,Home and kitchen,Kitchen,1987-06-22,F,4.0,24,10-25,Gen. Z - [1995-2010]
9063,38152484549,267245,2012-04-12,4,1,1,974,102.27,1076.27,MBR,Clothing,Mens,1987-05-12,M,6.0,24,10-25,Gen. Z - [1995-2010]
9064,51076385384,271153,2012-04-12,7,5,1,473,49.665,522.665,e-Shop,Books,Fiction,1985-07-04,F,3.0,26,26-40,Gen. Y - [1980-1994]
9065,45171358669,267926,2012-04-12,7,5,1,743,78.015,821.015,e-Shop,Books,Fiction,1985-06-18,M,3.0,26,26-40,Gen. Y - [1980-1994]
9066,82131936512,269445,2012-04-12,1,4,4,737,309.54,3257.54,TeleShop,Bags,Mens,1981-11-12,M,7.0,30,26-40,Gen. Y - [1980-1994]
9067,69507872184,272632,2012-04-12,11,6,2,354,74.34,782.34,Flagship store,Home and kitchen,Bath,1978-01-16,M,8.0,34,26-40,Gen. Y - [1980-1994]
9068,67406278815,270141,2012-04-12,3,2,3,76,23.94,251.94,e-Shop,Footwear,Women,1977-09-10,F,3.0,34,26-40,Gen. Y - [1980-1994]
9069,84707083328,273114,2012-04-12,4,4,1,725,76.125,801.125,e-Shop,Bags,Women,1972-09-09,F,8.0,39,26-40,Gen. Y - [1980-1994]
9070,70138399471,271567,2012-04-12,4,3,4,800,336.0,3536.0,Flagship store,Electronics,Mobiles,1985-03-06,F,2.0,27,26-40,Gen. Y - [1980-1994]
9071,60702677150,272055,2012-03-12,3,1,5,1097,575.925,6060.925,MBR,Clothing,Kids,1972-02-15,M,4.0,40,26-40,Gen. Y - [1980-1994]
9072,48287586019,275035,2012-03-12,11,6,3,733,230.895,2429.895,e-Shop,Home and kitchen,Bath,1980-12-04,M,9.0,31,26-40,Gen. Y - [1980-1994]
9073,43004601919,270261,2012-03-12,5,3,4,1081,454.02,4778.02,e-Shop,Electronics,Computers,1983-04-21,F,8.0,28,26-40,Gen. Y - [1980-1994]
9074,26513784883,273359,2012-03-12,7,5,1,614,64.47,678.47,TeleShop,Books,Fiction,1977-05-08,M,7.0,34,26-40,Gen. Y - [1980-1994]
9075,36160891673,271601,2012-03-12,2,6,3,1321,416.115,4379.115,e-Shop,Home and kitchen,Furnishing,1981-07-20,M,5.0,30,26-40,Gen. Y - [1980-1994]
9077,1840495442,268384,2012-03-12,3,1,4,1264,530.88,5586.88,MBR,Clothing,Kids,1990-12-08,M,1.0,21,10-25,Gen. Z - [1995-2010]
9079,55901312251,271661,2012-03-12,10,3,4,527,221.34,2329.34,TeleShop,Electronics,Audio and video,1987-10-11,M,7.0,24,10-25,Gen. Z - [1995-2010]
9080,47637276063,269624,2012-03-12,6,5,4,824,346.08,3642.08,MBR,Books,DIY,1988-09-25,M,5.0,23,10-25,Gen. Z - [1995-2010]
9081,20452195864,269252,2012-03-12,3,1,2,106,22.26,234.26,Flagship store,Clothing,Kids,1988-07-17,F,3.0,23,10-25,Gen. Z - [1995-2010]
9083,28260825055,270751,2012-03-12,9,3,3,260,81.9,861.9,Flagship store,Electronics,Cameras,1978-04-19,M,3.0,33,26-40,Gen. Y - [1980-1994]
9084,7251050773,267374,2012-03-12,5,3,3,546,171.99,1809.99,Flagship store,Electronics,Computers,1988-07-13,M,6.0,23,10-25,Gen. Z - [1995-2010]
9085,19844663567,270338,2012-03-12,3,2,1,359,37.695,396.695,TeleShop,Footwear,Women,1975-04-02,M,8.0,36,26-40,Gen. Y - [1980-1994]
9087,4204922802,272260,2012-03-12,5,3,3,1329,418.635,4405.635,TeleShop,Electronics,Computers,1989-12-25,F,10.0,22,10-25,Gen. Z - [1995-2010]
9088,85629691446,270151,2012-03-12,11,6,1,846,88.83,934.83,MBR,Home and kitchen,Bath,1979-05-06,M,10.0,32,26-40,Gen. Y - [1980-1994]
9089,82533988351,274302,2012-03-12,4,4,1,294,30.87,324.87,e-Shop,Bags,Women,1986-03-26,F,10.0,25,10-25,Gen. Z - [1995-2010]
9090,63382763980,275060,2012-03-12,10,5,2,207,43.47,457.47,e-Shop,Books,Non-Fiction,1974-02-27,M,6.0,38,26-40,Gen. Y - [1980-1994]
9091,85136965683,267815,2012-03-12,6,5,1,1161,121.905,1282.905,e-Shop,Books,DIY,1971-07-26,F,10.0,40,26-40,Gen. Y - [1980-1994]
9092,86434940294,272415,2012-03-12,8,3,5,726,381.15,4011.15,e-Shop,Electronics,Personal Appliances,1975-09-22,F,6.0,36,26-40,Gen. Y - [1980-1994]
9093,77611732906,272702,2012-03-12,11,5,2,552,115.92,1219.92,Flagship store,Books,Children,1984-06-26,F,1.0,27,26-40,Gen. Y - [1980-1994]
9095,69200473551,268021,2012-03-12,10,5,5,922,484.05,5094.05,e-Shop,Books,Non-Fiction,1971-10-18,F,10.0,40,26-40,Gen. Y - [1980-1994]
9096,37572082672,267379,2012-02-12,5,3,2,152,31.92,335.92,Flagship store,Electronics,Computers,1970-03-21,F,2.0,41,41-60,Gen. X - [1960-1979]
9097,12410240948,270571,2012-02-12,3,2,4,709,297.78,3133.78,MBR,Footwear,Women,1982-02-26,F,1.0,29,26-40,Gen. Y - [1980-1994]
9098,17496582725,268931,2012-02-12,10,3,3,1376,433.44,4561.44,e-Shop,Electronics,Audio and video,1987-10-19,F,1.0,24,10-25,Gen. Z - [1995-2010]
9099,54182774254,271160,2012-02-12,1,4,3,1481,466.515,4909.515,MBR,Bags,Mens,1989-07-03,M,1.0,22,10-25,Gen. Z - [1995-2010]
9100,41351413673,271524,2012-02-12,9,3,3,955,300.825,3165.825,e-Shop,Electronics,Cameras,1987-08-28,M,1.0,24,10-25,Gen. Z - [1995-2010]
9102,41432682433,270399,2012-02-12,12,6,5,435,228.375,2403.375,e-Shop,Home and kitchen,Tools,1976-02-05,M,8.0,36,26-40,Gen. Y - [1980-1994]
9103,12573678495,268639,2012-02-12,4,1,2,733,153.93,1619.93,e-Shop,Clothing,Mens,1974-07-05,F,10.0,37,26-40,Gen. Y - [1980-1994]
9105,38285926758,274854,2012-02-12,10,3,4,514,215.88,2271.88,e-Shop,Electronics,Audio and video,1978-07-02,M,1.0,33,26-40,Gen. Y - [1980-1994]
9106,51479611913,271311,2012-02-12,3,5,2,303,63.63,669.63,MBR,Books,Comics,1991-09-14,M,3.0,20,10-25,Gen. Z - [1995-2010]
9107,56150556323,268639,2012-02-12,9,3,2,305,64.05,674.05,e-Shop,Electronics,Cameras,1974-07-05,F,10.0,37,26-40,Gen. Y - [1980-1994]
9108,53662543537,269063,2012-02-12,7,5,2,354,74.34,782.34,e-Shop,Books,Fiction,1973-06-23,M,3.0,38,26-40,Gen. Y - [1980-1994]
9109,16593556243,274449,2012-02-12,1,1,4,1025,430.5,4530.5,Flagship store,Clothing,Women,1972-12-15,M,4.0,39,26-40,Gen. Y - [1980-1994]
9111,17197023592,267402,2012-02-12,10,6,4,295,123.9,1303.9,e-Shop,Home and kitchen,Kitchen,1990-04-05,M,9.0,21,10-25,Gen. Z - [1995-2010]
9112,82021502483,269330,2012-02-12,12,6,1,1068,112.14,1180.14,Flagship store,Home and kitchen,Tools,1979-04-01,M,7.0,32,26-40,Gen. Y - [1980-1994]
9114,91835476092,269423,2012-02-12,4,3,1,307,32.235,339.235,e-Shop,Electronics,Mobiles,1983-09-12,F,1.0,28,26-40,Gen. Y - [1980-1994]
9115,95181453518,269789,2012-02-12,4,1,3,413,130.095,1369.095,e-Shop,Clothing,Mens,1973-02-27,F,2.0,38,26-40,Gen. Y - [1980-1994]
9117,84072470439,273936,2012-02-12,1,4,3,1293,407.295,4286.295,e-Shop,Bags,Mens,1972-05-16,F,9.0,39,26-40,Gen. Y - [1980-1994]
9119,94600027515,272395,2012-02-12,3,1,4,1290,541.8,5701.8,Flagship store,Clothing,Kids,1978-01-23,M,4.0,34,26-40,Gen. Y - [1980-1994]
9121,68133158092,274055,2012-02-12,1,1,4,1134,476.28,5012.28,TeleShop,Clothing,Women,1991-07-18,M,6.0,20,10-25,Gen. Z - [1995-2010]
9122,94010145091,273352,2012-02-12,8,3,4,1305,548.1,5768.1,TeleShop,Electronics,Personal Appliances,1972-02-15,F,5.0,40,26-40,Gen. Y - [1980-1994]
9123,86931316000,274984,2012-02-12,7,5,5,714,374.85,3944.85,TeleShop,Books,Fiction,1988-03-15,F,5.0,23,10-25,Gen. Z - [1995-2010]
9124,28131926698,267745,2012-01-12,9,3,3,192,60.48,636.48,Flagship store,Electronics,Cameras,1976-02-21,F,10.0,35,26-40,Gen. Y - [1980-1994]
9125,611744712,271825,2012-01-12,10,3,2,1498,314.58,3310.58,e-Shop,Electronics,Audio and video,1992-07-02,F,1.0,19,10-25,Gen. Z - [1995-2010]
9126,38785914444,269257,2012-01-12,4,1,5,653,342.825,3607.825,Flagship store,Clothing,Mens,1988-09-13,M,4.0,23,10-25,Gen. Z - [1995-2010]
9127,62882990070,267867,2012-01-12,1,4,5,217,113.925,1198.925,TeleShop,Bags,Mens,1972-02-02,M,3.0,39,26-40,Gen. Y - [1980-1994]
9128,24344788054,274562,2012-01-12,1,1,2,98,20.58,216.58,e-Shop,Clothing,Women,1971-03-12,M,6.0,40,26-40,Gen. Y - [1980-1994]
9130,56830049898,270279,2012-01-12,9,3,2,1118,234.78,2470.78,TeleShop,Electronics,Cameras,1975-07-12,F,3.0,36,26-40,Gen. Y - [1980-1994]
9131,35485263148,274587,2012-01-12,7,5,1,894,93.87,987.87,TeleShop,Books,Fiction,1982-06-12,M,8.0,29,26-40,Gen. Y - [1980-1994]
9134,19953076460,272504,2012-01-12,3,5,1,637,66.885,703.885,e-Shop,Books,Comics,1972-06-03,M,3.0,39,26-40,Gen. Y - [1980-1994]
9135,35387444483,269606,2012-01-12,2,6,3,543,171.045,1800.045,e-Shop,Home and kitchen,Furnishing,1982-06-11,M,2.0,29,26-40,Gen. Y - [1980-1994]
9136,52322579444,274348,2012-01-12,11,5,5,1196,627.9,6607.9,TeleShop,Books,Children,1984-02-01,F,4.0,27,26-40,Gen. Y - [1980-1994]
9137,53440325819,271380,2012-01-12,1,2,1,577,60.585,637.585,e-Shop,Footwear,Mens,1977-06-25,F,7.0,34,26-40,Gen. Y - [1980-1994]
9140,74270166261,275086,2012-01-12,10,5,1,473,49.665,522.665,MBR,Books,Non-Fiction,1975-04-17,M,10.0,36,26-40,Gen. Y - [1980-1994]
9142,77237456563,272450,2012-01-12,6,5,5,205,107.625,1132.625,MBR,Books,DIY,1986-08-05,M,1.0,25,10-25,Gen. Z - [1995-2010]
9143,73368028406,273995,2012-01-12,8,3,5,278,145.95,1535.95,e-Shop,Electronics,Personal Appliances,1985-09-04,F,1.0,26,26-40,Gen. Y - [1980-1994]
9144,79798737628,275048,2012-01-12,3,1,5,1161,609.525,6414.525,MBR,Clothing,Kids,1987-06-06,M,3.0,24,10-25,Gen. Z - [1995-2010]
9145,64686458283,270022,2012-01-12,10,3,3,672,211.68,2227.68,Flagship store,Electronics,Audio and video,1984-04-27,M,9.0,27,26-40,Gen. Y - [1980-1994]
9146,65703117820,268092,2012-01-12,1,4,3,1224,385.56,4057.56,e-Shop,Bags,Mens,1988-11-02,M,8.0,23,10-25,Gen. Z - [1995-2010]
9147,69055790067,270541,2012-01-12,10,5,5,1461,767.025,8072.025,Flagship store,Books,Non-Fiction,1974-11-12,M,4.0,37,26-40,Gen. Y - [1980-1994]
9148,92854549710,270718,2012-01-12,4,2,3,581,183.015,1926.015,MBR,Footwear,Kids,1975-02-27,M,5.0,36,26-40,Gen. Y - [1980-1994]
9149,9998632016,269940,2012-11-30,7,5,5,661,347.025,3652.025,TeleShop,Books,Fiction,1983-02-14,F,3.0,29,26-40,Gen. Y - [1980-1994]
9150,10875963158,270481,2012-11-30,4,2,2,1096,230.16,2422.16,TeleShop,Footwear,Kids,1988-11-10,M,7.0,24,10-25,Gen. Z - [1995-2010]
9151,23850373226,271073,2012-11-30,1,1,3,191,60.165,633.165,e-Shop,Clothing,Women,1975-02-06,M,8.0,37,26-40,Gen. Y - [1980-1994]
9152,48922526430,271137,2012-11-30,4,3,2,939,197.19,2075.19,e-Shop,Electronics,Mobiles,1987-10-18,M,10.0,25,10-25,Gen. Z - [1995-2010]
9153,19697787670,274809,2012-11-30,3,1,5,1181,620.025,6525.025,Flagship store,Clothing,Kids,1990-02-12,F,4.0,22,10-25,Gen. Z - [1995-2010]
9155,24680703937,271888,2012-11-30,3,2,5,179,93.975,988.975,e-Shop,Footwear,Women,1973-07-17,F,5.0,39,26-40,Gen. Y - [1980-1994]
9156,55698364907,268928,2012-11-30,2,6,2,734,154.14,1622.14,e-Shop,Home and kitchen,Furnishing,1990-05-22,M,8.0,22,10-25,Gen. Z - [1995-2010]
9157,56549483514,272582,2012-11-30,4,4,2,739,155.19,1633.19,e-Shop,Bags,Women,1989-09-18,F,8.0,23,10-25,Gen. Z - [1995-2010]
9158,2936843476,268535,2012-11-30,1,1,3,360,113.4,1193.4,Flagship store,Clothing,Women,1972-05-27,F,4.0,40,26-40,Gen. Y - [1980-1994]
9159,18463014896,268300,2012-11-30,6,5,3,350,110.25,1160.25,e-Shop,Books,DIY,1989-06-22,M,10.0,23,10-25,Gen. Z - [1995-2010]
9160,14656547634,275148,2012-11-30,11,5,5,494,259.35,2729.35,MBR,Books,Children,1971-03-09,F,4.0,41,41-60,Gen. X - [1960-1979]
9161,13271098036,272959,2012-11-30,12,6,2,1322,277.62,2921.62,e-Shop,Home and kitchen,Tools,1983-09-07,M,1.0,29,26-40,Gen. Y - [1980-1994]
9162,34950398875,269134,2012-11-30,5,3,2,867,182.07,1916.07,MBR,Electronics,Computers,1985-10-09,M,1.0,27,26-40,Gen. Y - [1980-1994]
9164,73039917830,272759,2012-11-30,4,2,1,1248,131.04,1379.04,e-Shop,Footwear,Kids,1981-05-07,F,1.0,31,26-40,Gen. Y - [1980-1994]
9165,64754588523,267237,2012-11-30,1,1,4,1339,562.38,5918.38,Flagship store,Clothing,Women,1979-01-01,M,8.0,33,26-40,Gen. Y - [1980-1994]
9166,78246110733,269903,2012-11-30,7,5,5,659,345.975,3640.975,TeleShop,Books,Fiction,1978-11-02,M,2.0,34,26-40,Gen. Y - [1980-1994]
9168,72322367744,273909,2012-11-30,9,3,3,1471,463.365,4876.365,e-Shop,Electronics,Cameras,1977-05-20,M,2.0,35,26-40,Gen. Y - [1980-1994]
9169,58723129443,270938,2012-11-29,2,6,1,1296,136.08,1432.08,e-Shop,Home and kitchen,Furnishing,1970-10-23,F,9.0,42,41-60,Gen. X - [1960-1979]
9170,2030825085,274449,2012-11-29,11,5,2,1142,239.82,2523.82,Flagship store,Books,Children,1972-12-15,M,4.0,39,26-40,Gen. Y - [1980-1994]
9171,6539743061,270981,2012-11-29,1,1,4,358,150.36,1582.36,e-Shop,Clothing,Women,1991-07-07,F,3.0,21,10-25,Gen. Z - [1995-2010]
9172,37619129523,269719,2012-11-29,3,1,4,920,386.4,4066.4,MBR,Clothing,Kids,1992-04-12,F,8.0,20,10-25,Gen. Z - [1995-2010]
9173,45582584065,268211,2012-11-29,4,4,2,1007,211.47,2225.47,MBR,Bags,Women,1980-12-20,F,9.0,31,26-40,Gen. Y - [1980-1994]
9174,16247354886,274944,2012-11-29,1,1,2,617,129.57,1363.57,Flagship store,Clothing,Women,1985-08-02,M,8.0,27,26-40,Gen. Y - [1980-1994]
9176,44057146157,273986,2012-11-29,4,1,4,1182,496.44,5224.44,e-Shop,Clothing,Mens,1971-07-09,M,9.0,41,41-60,Gen. X - [1960-1979]
9177,57554597665,272636,2012-11-29,10,3,1,649,68.145,717.145,e-Shop,Electronics,Audio and video,1990-06-18,F,1.0,22,10-25,Gen. Z - [1995-2010]
9178,21343464583,269016,2012-11-29,7,5,4,320,134.4,1414.4,MBR,Books,Fiction,1983-12-03,F,8.0,29,26-40,Gen. Y - [1980-1994]
9179,1311132963,271478,2012-11-29,5,3,5,1437,754.425,7939.425,e-Shop,Electronics,Computers,1970-06-05,F,1.0,42,41-60,Gen. X - [1960-1979]
9180,18901356400,271596,2012-11-29,3,1,2,315,66.15,696.15,Flagship store,Clothing,Kids,1972-11-29,F,9.0,40,26-40,Gen. Y - [1980-1994]
9181,53734637020,268384,2012-11-29,7,5,4,1198,503.16,5295.16,e-Shop,Books,Fiction,1990-12-08,M,1.0,21,10-25,Gen. Z - [1995-2010]
9182,30441239289,271236,2012-11-29,6,5,3,648,204.12,2148.12,Flagship store,Books,DIY,1974-12-29,F,8.0,37,26-40,Gen. Y - [1980-1994]
9183,58948493591,273017,2012-11-29,7,5,2,486,102.06,1074.06,TeleShop,Books,Fiction,1984-11-07,M,7.0,28,26-40,Gen. Y - [1980-1994]
9184,33589555963,270457,2012-11-29,3,2,1,756,79.38,835.38,e-Shop,Footwear,Women,1990-03-22,F,4.0,22,10-25,Gen. Z - [1995-2010]
9185,24361216885,267560,2012-11-29,3,5,1,814,85.47,899.47,TeleShop,Books,Comics,1982-03-02,M,2.0,30,26-40,Gen. Y - [1980-1994]
9187,58781993929,269432,2012-11-29,12,5,3,680,214.2,2254.2,Flagship store,Books,Academic,1976-11-16,F,3.0,36,26-40,Gen. Y - [1980-1994]
9188,93875538223,269021,2012-11-29,4,2,2,1065,223.65,2353.65,TeleShop,Footwear,Kids,1979-03-19,F,7.0,33,26-40,Gen. Y - [1980-1994]
9189,81366794588,269767,2012-11-29,11,6,4,222,93.24,981.24,MBR,Home and kitchen,Bath,1980-11-19,F,2.0,32,26-40,Gen. Y - [1980-1994]
9190,78351929459,273364,2012-11-29,8,3,1,238,24.99,262.99,MBR,Electronics,Personal Appliances,1989-04-18,M,10.0,23,10-25,Gen. Z - [1995-2010]
9192,89569667888,273960,2012-11-29,11,5,5,1253,657.825,6922.825,e-Shop,Books,Children,1989-04-07,M,3.0,23,10-25,Gen. Z - [1995-2010]
9193,96865058800,271418,2012-11-29,11,6,4,896,376.32,3960.32,e-Shop,Home and kitchen,Bath,1975-07-27,M,1.0,37,26-40,Gen. Y - [1980-1994]
9194,75910898318,273551,2012-11-29,4,1,5,1400,735.0,7735.0,TeleShop,Clothing,Mens,1979-07-10,F,8.0,33,26-40,Gen. Y - [1980-1994]
9195,53346995856,268632,2012-11-28,10,6,2,938,196.98,2072.98,e-Shop,Home and kitchen,Kitchen,1984-11-25,M,6.0,28,26-40,Gen. Y - [1980-1994]
9197,61726043991,270857,2012-11-28,5,3,1,1459,153.195,1612.195,MBR,Electronics,Computers,1983-04-02,M,4.0,29,26-40,Gen. Y - [1980-1994]
9199,28344336144,269802,2012-11-28,10,3,3,1307,411.705,4332.705,MBR,Electronics,Audio and video,1981-05-26,M,1.0,31,26-40,Gen. Y - [1980-1994]
9201,45334294128,272610,2012-11-28,10,6,5,568,298.2,3138.2,MBR,Home and kitchen,Kitchen,1978-09-11,F,8.0,34,26-40,Gen. Y - [1980-1994]
9202,41507309055,274403,2012-11-28,3,1,4,904,379.68,3995.68,MBR,Clothing,Kids,1985-11-29,F,5.0,27,26-40,Gen. Y - [1980-1994]
9204,57047125791,274162,2012-11-28,1,2,3,1194,376.11,3958.11,TeleShop,Footwear,Mens,1979-01-05,F,5.0,33,26-40,Gen. Y - [1980-1994]
9205,28240331531,269683,2012-11-28,4,1,4,1386,582.12,6126.12,e-Shop,Clothing,Mens,1985-02-17,F,5.0,27,26-40,Gen. Y - [1980-1994]
9206,42242932810,274984,2012-11-28,1,4,5,1315,690.375,7265.375,e-Shop,Bags,Mens,1988-03-15,F,5.0,24,10-25,Gen. Z - [1995-2010]
9207,36297251459,274163,2012-11-28,9,3,1,272,28.56,300.56,e-Shop,Electronics,Cameras,1979-03-17,M,6.0,33,26-40,Gen. Y - [1980-1994]
9208,3664141133,270922,2012-11-28,4,4,3,1405,442.575,4657.575,e-Shop,Bags,Women,1971-07-21,F,7.0,41,41-60,Gen. X - [1960-1979]
9209,65842704078,270254,2012-11-28,10,5,1,96,10.08,106.08,Flagship store,Books,Non-Fiction,1971-10-24,F,7.0,41,41-60,Gen. X - [1960-1979]
9210,79982528270,268687,2012-11-28,7,5,4,358,150.36,1582.36,TeleShop,Books,Fiction,1988-11-03,M,1.0,24,10-25,Gen. Z - [1995-2010]
9211,97407723962,267483,2012-11-28,4,2,5,1043,547.575,5762.575,Flagship store,Footwear,Kids,1989-08-04,M,2.0,23,10-25,Gen. Z - [1995-2010]
9212,71180578738,270328,2012-11-28,3,2,1,658,69.09,727.09,MBR,Footwear,Women,1970-07-08,F,4.0,42,41-60,Gen. X - [1960-1979]
9213,80576562878,268041,2012-11-28,4,3,5,1290,677.25,7127.25,Flagship store,Electronics,Mobiles,1986-11-09,F,4.0,26,26-40,Gen. Y - [1980-1994]
9214,96396382441,270317,2012-11-28,12,5,1,674,70.77,744.77,MBR,Books,Academic,1989-07-16,M,1.0,23,10-25,Gen. Z - [1995-2010]
9215,1968540794,269607,2012-11-27,3,5,3,336,105.84,1113.84,TeleShop,Books,Comics,1977-12-29,F,2.0,34,26-40,Gen. Y - [1980-1994]
9216,55531485540,269366,2012-11-27,10,5,3,513,161.595,1700.595,MBR,Books,Non-Fiction,1975-07-05,F,3.0,37,26-40,Gen. Y - [1980-1994]
9218,31231179287,274027,2012-11-27,3,1,2,891,187.11,1969.11,e-Shop,Clothing,Kids,1973-12-13,M,6.0,38,26-40,Gen. Y - [1980-1994]
9221,2635825253,272104,2012-11-27,1,4,1,514,53.97,567.97,TeleShop,Bags,Mens,1978-05-16,M,4.0,34,26-40,Gen. Y - [1980-1994]
9222,62375781408,274941,2012-11-27,12,6,3,1131,356.265,3749.265,e-Shop,Home and kitchen,Tools,1974-01-29,F,7.0,38,26-40,Gen. Y - [1980-1994]
9223,16326339057,271872,2012-11-27,3,5,5,1387,728.175,7663.175,MBR,Books,Comics,1988-08-05,F,4.0,24,10-25,Gen. Z - [1995-2010]
9224,3336645666,266999,2012-11-27,8,3,3,1467,462.105,4863.105,MBR,Electronics,Personal Appliances,1989-01-13,M,1.0,23,10-25,Gen. Z - [1995-2010]
9225,30370189753,267385,2012-11-27,3,5,2,1302,273.42,2877.42,e-Shop,Books,Comics,1978-01-19,M,7.0,34,26-40,Gen. Y - [1980-1994]
